frame_index,timestamp,x,y,theta,x_mm,y_mm,theta_unwrapped,omega_rad_s
0,0.0,503.35,923.3499999999999,-90.0,92.85320423403833,170.3307959262924,-90.0,0.0
1,0.004166345536287732,502.84999999999997,923.3499999999999,-90.0,92.76096900583326,170.3307959262924,-90.0,-1.0084623649661353
2,0.008332691072575464,502.84783935546875,923.2428833007812,-90.481,92.76057043075045,170.31103605989838,-90.481,-1.0084623649661637
3,0.012499036608863198,502.8465759277343,923.2429016113281,-90.481,92.76033736565964,170.31103943765333,-90.481,2.842170943040401e-14
4,0.01666538214515093,502.8433166503906,922.8046813964843,-90.481,92.75973612528047,170.23020075461295,-90.481,0.008405584229507213
5,0.020831727681438664,502.8446166992187,922.8037841796875,-90.477,92.75997594588115,170.23003524462095,-90.477,0.008405584229564056
6,0.024998073217726395,502.8428771972656,923.2450439453124,-90.477,92.75965505916193,170.3114346349812,-90.477,-0.016954990242453505
7,0.02916441875401413,502.33913269042966,922.7662109374999,-90.486,92.66672908007182,170.2231040914858,-90.486,-0.935416879199721
8,0.03333076429030186,503.3233123779297,923.1955871582031,-90.924,92.84828115621453,170.30231131889056,-90.924,-0.918461888957296
9,0.037497109826589596,503.3208953857422,923.1956237792967,-90.924,92.84783529256255,170.30231807440043,-90.924,-0.015756475380811708
10,0.04166345536287733,502.83043518066404,923.1966308593749,-90.932,92.75735987468077,170.30250385092208,-90.932,-0.03173667353578935
11,0.04582980089916506,502.849917602539,923.1950927734374,-90.939,92.76095380593603,170.30222011950718,-90.939,0.9166721067639401
12,0.04999614643545279,502.35061340332027,923.2698364257812,-90.494,92.66884693241866,170.3160081151688,-90.494,0.9326682851170744
13,0.05416249197174052,502.350439453125,923.2504455566406,-90.494,92.66881484374673,170.31243107268824,-90.494,-0.9326363247207325
14,0.05832883750802826,502.35,923.1999999999999,-90.939,92.6687337776282,170.30312535783088,-90.939,-1.5980198185161498e-05
15,0.06249518304431599,502.3506317138672,923.2711181640625,-90.494,92.6688503101736,170.31624455801457,-90.494,1.967194353273925
16,0.06666152858060372,502.84999999999997,923.3499999999999,-90.0,92.76096900583326,170.3307959262924,-90.0,1.0345580285532208
17,0.07082787411689145,502.35,923.3499999999999,-90.0,92.6687337776282,170.3307959262924,-90.0,-1.0000727609347564
18,0.07499421965317919,502.3515747070312,923.2399719238281,-90.477,92.66902426455296,170.31049899686306,-90.477,-1.0084623649661353
19,0.07916056518946692,502.35033874511714,923.2390747070312,-90.481,92.66879626609456,170.31033348687106,-90.481,1.5980198185161498e-05
20,0.08332691072575465,502.35032043457034,923.2399536132812,-90.477,92.66879288833964,170.3104956191081,-90.477,-0.00854940601291787
21,0.08749325626204238,502.35033874511714,923.2394042968749,-90.486,92.66879626609456,170.31039428645994,-90.486,-0.016970970440610245
22,0.09165960179833012,502.35068664550784,922.7800903320311,-90.486,92.66886044343842,170.22566442972968,-90.486,-0.9342183643381077
23,0.09582594733461786,502.35126342773435,923.6280029296875,-90.932,92.668966842719,170.38207925361522,-90.932,-0.9184618889572675
24,0.09999229287090558,502.3512817382813,923.629815673828,-90.924,92.66897022047395,170.3824136513542,-90.924,0.015740495182598124
25,0.10415863840719332,502.3512817382813,923.629815673828,-90.924,92.66897022047395,170.3824136513542,-90.924,2.842170943040401e-14
26,0.10832498394348104,502.3512817382813,923.629815673828,-90.924,92.66897022047395,170.3824136513542,-90.924,-0.01569255458818475
27,0.11249132947976878,502.3512908935547,923.6280395507812,-90.932,92.66897190935141,170.3820860091251,-90.932,-0.03172069333760419
28,0.11665767501605652,503.3487548828125,923.6237915039062,-90.939,92.85297454670247,170.3813023699792,-90.939,-0.06563067382248278
29,0.12082402055234424,503.336148071289,923.6258789062499,-90.963,92.85064896242686,170.38168743404228,-90.963,-0.049586554874878175
30,0.12499036608863198,502.8487915039062,923.6281677246093,-90.963,92.76074607400727,170.38210965340966,-90.963,0.049602535073034915
31,0.1291567116249197,502.35378112792966,923.6310791015624,-90.939,92.66943128402313,170.38264671644498,-90.939,0.9910759093734782
32,0.13332305716120743,502.84931335449215,923.2705139160155,-90.49,92.76084234002305,170.31613309210155,-90.49,0.9414893544986285
33,0.13748940269749518,502.84931335449215,923.2705139160155,-90.49,92.76084234002305,170.31613309210155,-90.49,0.0
34,0.1416557482337829,502.351904296875,923.2730590820312,-90.49,92.66908506414187,170.3166026000381,-90.49,1.02572097897351
35,0.14582209377007063,502.35,922.8499999999999,-90.0,92.6687337776282,170.23856069808735,-90.0,1.02572097897351
36,0.14998843930635838,502.35,922.8499999999999,-90.0,92.6687337776282,170.23856069808735,-90.0,0.0
37,0.1541547848426461,502.35,922.8499999999999,-90.0,92.6687337776282,170.23856069808735,-90.0,0.0
38,0.15832113037893383,502.35,922.8499999999999,-90.0,92.6687337776282,170.23856069808735,-90.0,0.0
39,0.16248747591522159,502.35,922.8499999999999,-90.0,92.6687337776282,170.23856069808735,-90.0,-1.935457679738164
40,0.1666538214515093,502.3486358642578,923.26533203125,-90.924,92.66848213488524,170.3151771874538,-90.924,-1.935457679738164
41,0.17082016698779703,502.3486358642578,923.26533203125,-90.924,92.66848213488524,170.3151771874538,-90.924,0.015452851615862073
42,0.17498651252408476,502.35001831054683,923.2011901855468,-90.917,92.66873715538313,170.30334491190195,-90.917,-2.842170943040401e-14
43,0.1791528580603725,502.84199829101556,923.1541687011718,-90.924,92.75949292692485,170.2946708372182,-90.924,0.9029770769451204
44,0.18331920359666024,502.84535827636716,922.7521667480468,-90.486,92.76011274495619,170.22051335344747,-90.486,0.9184459087591392
45,0.18748554913294796,502.3504669189453,922.7546569824217,-90.486,92.66881991037914,170.22097272811916,-90.486,1.598019815673979e-05
46,0.1916518946692357,502.3504669189453,922.7546569824217,-90.486,92.66881991037914,170.22097272811916,-90.486,-1.598019815673979e-05
47,0.19581824020552344,501.85051269531243,922.7584655761718,-90.486,92.57659312656142,170.22167530114655,-90.486,0.0
48,0.19998458574181116,501.85307617187493,923.2610107421874,-90.486,92.5770660122529,170.31438003728815,-90.486,1.5980198185161498e-05
49,0.20415093127809888,502.3479766845703,923.2597839355468,-90.486,92.66836053570742,170.3141537277072,-90.486,-0.00872518819267043
50,0.20831727681438664,501.8518127441406,923.2615234374999,-90.49,92.5768329471621,170.31447461442644,-90.49,1.0170117709790532
51,0.21248362235067436,501.84999999999997,922.8499999999999,-90.0,92.57649854942314,170.23856069808735,-90.0,0.0172426338092464
52,0.21664996788696209,501.85040283203125,923.2479187011718,-90.481,92.5765728600318,170.31196494250665,-90.481,-1.0084463847679785
53,0.22081631342324984,502.84532165527344,923.2441833496093,-90.481,92.76010598944632,170.31127588049907,-90.481,4.7940594470219366e-05
54,0.22498265895953756,502.35167541503904,923.2479003906249,-90.481,92.66904284220513,170.3119615647517,-90.481,1.0084463847679785
55,0.2291490044958253,502.35,922.8499999999999,-90.0,92.6687337776282,170.23856069808735,-90.0,-1.0428038108011322
56,0.23331535003211304,502.3540557861328,923.6371032714843,-90.979,92.66948195034722,170.38375799781997,-90.979,-2.0689402749266605
57,0.23748169556840076,502.3541015625,923.637872314453,-90.988,92.66949039473457,170.3838998635274,-90.988,-0.01764213876307963
58,0.2416480411046885,502.8410827636718,923.6329284667968,-90.988,92.75932403917788,170.38298786969384,-90.988,4.7940594470219366e-05
59,0.2458143866409762,502.841128540039,923.6355102539062,-90.988,92.75933248356523,170.38346413314028,-90.988,-3.196039634190129e-05
60,0.24998073217726396,502.8462097167968,923.6302368164062,-90.988,92.76026981056084,170.3824913397178,-90.988,-1.598019815673979e-05
61,0.2541470777135517,502.8436737060547,923.6328735351562,-90.988,92.75980199150179,170.38297773642904,-90.988,1.5980198185161498e-05
62,0.2583134232498394,502.8410827636718,923.6329284667968,-90.988,92.75932403917788,170.38298786969384,-90.988,-2.842170943040401e-14
63,0.26247976878612717,502.8410369873046,923.6303466796874,-90.988,92.75931559479054,170.38251160624742,-90.988,1.0518965435513792
64,0.26664611432241486,503.35027465820315,923.7305236816405,-90.486,92.85325490036242,170.4009913035195,-90.486,1.051912523749479
65,0.2708124598587026,503.35027465820315,923.7305053710936,-90.486,92.85325490036242,170.40098792576458,-90.486,0.008581366409202928
66,0.27497880539499037,503.3439575195313,923.7315673828125,-90.481,92.85208957490842,170.40118383555105,-90.481,-0.9502145426912136
67,0.27914515093127806,502.84142150878904,923.6263732910156,-90.939,92.75938652764427,170.38177863342565,-90.939,-0.01730655460187336
68,0.2833114964675658,502.847720336914,923.7333618164062,-90.49,92.76054847534333,170.40151485553508,-90.49,1.598019815673979e-05
69,0.28747784200385357,502.81929321289056,923.6267395019531,-90.939,92.7553045108003,170.38184618852443,-90.939,-0.9254931761454372
70,0.29164418754014126,502.8316436767578,923.6210083007811,-90.932,92.75758280650676,170.38078895122845,-90.932,-2.842170943040401e-14
71,0.295810533076429,502.831460571289,923.6191589355468,-90.939,92.75754902895737,170.3804477979796,-90.939,0.8985345818580583
72,0.29997687861271677,502.83618469238274,923.2738281249999,-90.503,92.75842048973166,170.31674446574553,-90.503,0.9144987998148792
73,0.30414322414900447,502.84934997558594,923.2736999511718,-90.503,92.76084909553292,170.31672082146096,-90.503,-0.028460732914027176
74,0.3083095696852922,502.8479583740234,923.2743225097656,-90.516,92.76059238615754,170.3168356651289,-90.516,-0.028460732914027176
75,0.31247591522157997,502.84931335449215,923.2743041992187,-90.516,92.76084234002305,170.31683228737396,-90.516,0.0
76,0.31664226075786767,502.84525756835933,923.2743408203124,-90.516,92.76009416730402,170.31683904288386,-90.516,0.01912829719151432
77,0.3208086062941554,502.84533996582024,923.2730407714844,-90.507,92.76010936720124,170.31659922228317,-90.507,0.0
78,0.32497495183044317,502.84532165527344,923.2811157226562,-90.516,92.76010598944632,170.31808881221133,-90.516,-0.009444297109610034
79,0.32914129736673087,502.83732910156243,923.2817932128905,-90.512,92.75863159941537,170.31821378914407,-90.512,0.009636059487434068
80,0.3333076429030186,502.3495697021484,923.3017700195312,-90.512,92.66865440038713,170.32189891978268,-90.512,0.009460277307738352
81,0.3374739884393063,502.3495697021484,923.3022277832031,-90.507,92.66865440038713,170.3219833636562,-90.507,0.009508217902208571
82,0.34164033397559407,502.8494964599609,923.2929260253906,-90.507,92.76087611757244,170.3202674641471,-90.507,1.0620120089834586
83,0.3458066795118818,502.84999999999997,922.8499999999999,-90.0,92.76096900583326,170.23856069808735,-90.0,1.0620120089834586
84,0.3499730250481695,502.84999999999997,922.8499999999999,-90.0,92.76096900583326,170.23856069808735,-90.0,0.0
85,0.35413937058445727,502.84999999999997,922.8499999999999,-90.0,92.76096900583326,170.23856069808735,-90.0,0.0
86,0.358305716120745,502.35,922.8499999999999,-90.0,92.6687337776282,170.23856069808735,-90.0,0.0
87,0.3624720616570327,502.84999999999997,922.8499999999999,-90.0,92.76096900583326,170.23856069808735,-90.0,-1.0170117709790247
88,0.36663840719332047,501.8529113769531,923.7419311523437,-90.486,92.57703561245846,170.40309564484662,-90.486,-1.02572097897351
89,0.3708047527296082,501.85292968749997,923.7422790527344,-90.49,92.5770389902134,170.40315982219047,-90.49,-0.008693227796300107
90,0.3749710982658959,501.85292968749997,923.7422973632812,-90.49,92.5770389902134,170.4031631999454,-90.49,-0.03629103000997702
91,0.37913744380218367,501.8530395507812,923.743780517578,-90.507,92.57705925674303,170.40343679809544,-90.507,-0.027006534881934385
92,0.3833037893384714,501.85302124023434,923.7434143066405,-90.503,92.57705587898809,170.40336924299666,-90.503,0.009300475326227797
93,0.3874701348747591,501.85302124023434,923.7434143066405,-90.503,92.57705587898809,170.40336924299666,-90.503,-0.018776732832094467
94,0.3916364804110469,501.8530578613281,923.7428100585937,-90.512,92.57706263449798,170.4032577770837,-90.512,-0.018776732832066045
95,0.3958028259473346,501.8517211914062,923.7428283691406,-90.512,92.57681605838741,170.40326115483865,-90.512,-1.598019815673979e-05
96,0.3999691714836223,502.35296630859375,923.7320983886718,-90.512,92.66928097392834,170.4012817904443,-90.512,-1.5980198185161498e-05
97,0.4041355170199101,501.8556488037109,923.7347717285156,-90.512,92.57754058682185,170.4017749426654,-90.512,2.842170943040401e-14
98,0.40830186255619777,501.8556488037109,923.7347717285156,-90.512,92.57754058682185,170.4017749426654,-90.512,0.009476257505895092
99,0.4124682080924855,502.84631042480464,923.733233642578,-90.507,92.76028838821301,170.40149121125052,-90.507,0.018792713030251207
100,0.4166345536287733,502.84634704589837,923.7329406738281,-90.503,92.7602951437229,170.4014371671715,-90.503,-0.009460277307738352
101,0.42080089916506097,502.84626464843745,923.7335083007812,-90.512,92.76027994382567,170.4015418775746,-90.512,-0.01879271303027963
102,0.4249672447013487,502.8475921630859,923.7308166503906,-90.512,92.76052483105876,170.40104534759854,-90.512,0.00947625750586667
103,0.4291335902376365,502.8476104736328,923.7305603027344,-90.507,92.76052820881371,170.4009980590294,-90.507,-0.009652039685590807
104,0.43329993577392417,502.8421997070312,923.7351928710937,-90.516,92.75953008222919,170.401852631029,-90.516,1.598019815673979e-05
105,0.4374662813102119,502.8503021240234,923.7345153808593,-90.507,92.76102473878976,170.40172765409625,-90.507,0.01916025758779938
106,0.4416326268464997,502.8503021240234,923.7345153808593,-90.507,92.76102473878976,170.40172765409625,-90.507,0.027453980430266256
107,0.4457989723827874,502.85029296874995,923.732354736328,-90.494,92.76102304991228,170.40132907901344,-90.494,-0.028972099254986006
108,0.4499653179190751,502.8476196289062,923.738214111328,-90.521,92.76052989769117,170.40240996059396,-90.521,-0.05641009948709552
109,0.4541316634553629,502.3503662109375,923.7395507812499,-90.521,92.66880133272699,170.4026565367045,-90.521,1.598019815673979e-05
110,0.4582980089916506,502.3476379394531,923.7395690917967,-90.521,92.66829804724104,170.40265991445943,-90.521,-2.842170943040401e-14
111,0.4624643545279383,502.3476379394531,923.7395690917967,-90.521,92.66829804724104,170.40265991445943,-90.521,0.05642607968522384
112,0.4666307000642261,502.84967956542965,923.3112182617188,-90.494,92.76090989512183,170.3236418413313,-90.494,0.07395635706126313
113,0.4707970456005138,502.84837951660154,923.3093505859374,-90.486,92.76067007452114,170.3232973103275,-90.486,-0.01818546550038036
114,0.4749633911368015,502.84947814941404,923.2881835937499,-90.503,92.7608727398175,170.31939262561784,-90.503,-0.05450845590661402
115,0.4791297366730893,502.3505584716797,923.2629333496093,-90.512,92.66883679915384,170.31473470155674,-90.512,-0.9985546421100366
116,0.483296082209377,502.3494049072266,923.1653747558594,-90.979,92.66862400059269,170.29673802324098,-90.979,-0.9797619290798423
117,0.48746242774566473,502.8390869140625,923.1629943847656,-90.979,92.75895586388953,170.29629891509887,-90.979,-0.017642138763051207
118,0.4916287732819524,502.8392974853515,923.1795104980467,-90.988,92.75899470807131,170.29934565005397,-90.988,-0.01767409915939311
119,0.4957951188182402,502.8392974853515,923.1795104980467,-90.988,92.75899470807131,170.29934565005397,-90.988,1.0343982265716534
120,0.49996146435452793,502.8478302001953,923.247882080078,-90.494,92.76056874187297,170.31195818699678,-90.494,2.068940274926689
121,0.5041278098908156,502.84999999999997,922.8499999999999,-90.0,92.76096900583326,170.23856069808735,-90.0,1.0345100879587505
122,0.5082941554271034,502.84999999999997,922.8499999999999,-90.0,92.76096900583326,170.23856069808735,-90.0,0.0
123,0.5124605009633911,502.84999999999997,922.8499999999999,-90.0,92.76096900583326,170.23856069808735,-90.0,0.0
124,0.5166268464996788,502.84999999999997,922.8499999999999,-90.0,92.76096900583326,170.23856069808735,-90.0,0.0
125,0.5207931920359665,502.84999999999997,922.8499999999999,-90.0,92.76096900583326,170.23856069808735,-90.0,0.0
126,0.5249595375722543,502.84999999999997,922.8499999999999,-90.0,92.76096900583326,170.23856069808735,-90.0,0.0
127,0.529125883108542,502.84999999999997,922.8499999999999,-90.0,92.76096900583326,170.23856069808735,-90.0,-1.0435388999163138
128,0.5332922286448297,502.84548645019527,923.2796142578125,-90.498,92.76013638924076,170.31781183630633,-90.498,-1.0526955534591025
129,0.5374585741811175,502.8480865478515,923.2802917480468,-90.503,92.76061603044211,170.31793681323907,-90.503,-0.0091406733446604
130,0.5416249197174052,502.8494049072265,923.2802917480468,-90.503,92.76085922879774,170.31793681323907,-90.503,-0.009348415920669595
131,0.5457912652536929,502.84672241210933,923.279669189453,-90.507,92.76036438769916,170.31782196957113,-90.507,-0.9811841667155363
132,0.5499576107899807,502.842593383789,923.2128540039062,-90.971,92.75960270396037,170.30549654179816,-90.971,-0.9718197705967384
133,0.5541239563262684,502.35280151367186,923.215216064453,-90.971,92.66925057413388,170.30593227218532,-90.971,-1.598019815673979e-05
134,0.5582903018625561,502.8450561523437,923.2077453613281,-90.971,92.76005701199969,170.30455414817015,-90.971,0.01709881202583574
135,0.5624566473988439,502.8425750732422,923.2089538574219,-90.963,92.75959932620545,170.30477707999614,-90.963,0.9527394139997227
136,0.5666229929351316,502.8517028808593,923.7391479492187,-90.516,92.7612831370426,170.40258222609586,-90.516,0.9356246217757302
137,0.5707893384714193,502.8517028808593,923.7391479492187,-90.516,92.7612831370426,170.40258222609586,-90.516,-2.842170943040401e-14
