source	target	status
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segment_03_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segment_03_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segment_04_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segment_04_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segment_05_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segment_05_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segment_06_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segment_06_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segment_07_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segment_07_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segment_08_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segment_08_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segment_09_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segment_09_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segment_10_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segment_10_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segment_11_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segment_11_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segment_12_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segment_12_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segment_13_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segment_13_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segment_14_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segment_14_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segment_15_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segment_15_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D45_T179_raw_data_segments_summary.png	Vedio_Analysis/03_Results/Plots/Pink_D045_T17.900_L05.370_W17.54_raw_data_segments_summary.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_01_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_01_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_02_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_02_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_03_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_03_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_04_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_04_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_05_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_05_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_06_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_06_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_07_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_07_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_08_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_08_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_09_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_09_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_10_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_10_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_11_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_11_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_12_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_12_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_13_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_13_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segment_14_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segment_14_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D60_T166_raw_data_segments_summary.png	Vedio_Analysis/03_Results/Plots/Pink_D060_T16.667_L05.000_W20.36_raw_data_segments_summary.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D75_T166_raw_data_segment_01_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D075_T16.667_L05.000_W23.73_raw_data_segment_01_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D75_T166_raw_data_segment_02_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D075_T16.667_L05.000_W23.73_raw_data_segment_02_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D75_T166_raw_data_segment_03_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D075_T16.667_L05.000_W23.73_raw_data_segment_03_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D75_T166_raw_data_segment_04_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D075_T16.667_L05.000_W23.73_raw_data_segment_04_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D75_T166_raw_data_segment_05_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D075_T16.667_L05.000_W23.73_raw_data_segment_05_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D75_T166_raw_data_segment_06_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D075_T16.667_L05.000_W23.73_raw_data_segment_06_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D75_T166_raw_data_segment_07_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D075_T16.667_L05.000_W23.73_raw_data_segment_07_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D75_T166_raw_data_segment_08_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D075_T16.667_L05.000_W23.73_raw_data_segment_08_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D75_T166_raw_data_segment_09_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D075_T16.667_L05.000_W23.73_raw_data_segment_09_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D75_T166_raw_data_segment_10_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D075_T16.667_L05.000_W23.73_raw_data_segment_10_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D75_T166_raw_data_segment_11_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D075_T16.667_L05.000_W23.73_raw_data_segment_11_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D75_T166_raw_data_segment_12_trajectory.png	Vedio_Analysis/03_Results/Plots/Pink_D075_T16.667_L05.000_W23.73_raw_data_segment_12_trajectory.png	SUCCESS
Vedio_Analysis/03_Results/Plots/Pink_D75_T166_raw_data_segments_summary.png	Vedio_Analysis/03_Results/Plots/Pink_D075_T16.667_L05.000_W23.73_raw_data_segments_summary.png	SUCCESS
