frame_index,timestamp,x,y,theta,x_mm,y_mm,theta_unwrapped,omega_rad_s
23953,99.79641622022346,1255.0,836.0,,231.51042279471164,154.21730155886766,6105.337,1.9752764292679783
23954,99.8005825633212,1257.5,835.5,,231.97159893573692,154.1250663306626,6105.809,1.9752764292643403
23955,99.80474890641896,1260.5,835.5,,232.5250103049673,154.1250663306626,6106.28,1.9752764292661595
23956,99.80891524951667,1263.0,835.0,,232.98618644599267,154.03283110245755,6106.752,1.9752764292661595
23957,99.81308159261444,1265.0,835.0,,233.3551273588129,154.03283110245755,6107.223,1.9752764292661595
23958,99.81724793571216,1268.0,835.0,,233.9085387280433,154.03283110245755,6107.695,1.9752764292643403
23959,99.82141427880993,1270.5,835.5,,234.36971486906864,154.1250663306626,6108.166,1.9752764292643403
23960,99.82558062190766,1273.5,835.0,,234.92312623829903,154.03283110245755,6108.638,1.9752764292679783
23961,99.8297469650054,1275.5,835.0,,235.29206715111928,154.03283110245755,6109.109,1.9752764292625216
23962,99.83391330810316,1278.5,836.0,,235.84547852034967,154.21730155886766,6109.581,1.9752764292661595
23963,99.83807965120089,1280.0,835.5,,236.12218420496487,154.1250663306626,6110.053,1.9752764292679783
23964,99.84224599429864,1283.0,835.0,,236.67559557419528,154.03283110245755,6110.524,1.9752764292679783
23965,99.84641233739636,1285.5,835.5,,237.13677171522056,154.1250663306626,6110.996,1.9752764292679783
23966,99.85057868049412,1288.0,835.5,,237.5979478562459,154.1250663306626,6111.467,1.9752764292625216
23967,99.85474502359186,1291.0,835.5,,238.15135922547628,154.1250663306626,6111.939,1.9752764292643403
23968,99.8589113666896,1293.5,834.5,,238.6125353665016,153.9405958742525,6112.41,1.9752764292661595
23969,99.86307770978736,1296.5,835.0,,239.165946735732,154.03283110245755,6112.882,1.9752764292643403
23970,99.86724405288508,1299.0,835.0,,239.6271228767573,154.03283110245755,6113.353,1.9752764292697973
23971,99.87141039598282,1302.5,835.0,,240.2727694741928,154.03283110245755,6113.825,1.9752764292661595
23972,99.87557673908056,1305.5,836.0,,240.82618084342317,154.21730155886766,6114.296,1.9752764292661595
23973,99.87974308217832,1308.5,836.5,,241.37959221265356,154.30953678707274,6114.768,1.9752764292643403
