frame_index,timestamp,x,y,theta,x_mm,y_mm,theta_unwrapped,omega_rad_s,y_up_mm,y_physical_mm,y_physical_mm_interp,v_mm_s,v_m_s,omega_rad_s_energy,ep_j,ek_trans_j,ek_rot_j,e_total_j,ep_j_per_kg,ek_trans_j_per_kg,ek_rot_j_per_kg,e_total_j_per_kg
17152,71.46115863840718,206.1103332519531,826.7855224609375,7214.962,38.02126724583154,152.51750268165594,7214.962,-0.945304626815414,20.65180649652612,26.152888815710707,26.152888815710707,11.0845661214002,0.011084566121400201,-0.945304626815414,0.25655983928212206,6.143380304984656e-05,0.0001861668411413811,0.2568074399263133,0.25655983928212206,6.143380304984656e-05,0.0001861668411413811,0.2568074399263133
17153,71.46532498394347,205.86146087646483,827.242071533203,7215.173,37.97535764513734,152.60172249739037,7215.173,0.4414569690798089,20.567586680791692,26.14787903189446,26.14787903189446,14.881961528145068,0.014881961528145068,0.4414569690798089,0.2565106933028847,0.00011073638946259495,4.060088657273571e-05,0.25666203057892,0.2565106933028847,0.00011073638946259495,4.060088657273571e-05,0.25666203057892
17154,71.46949132947977,205.43880920410157,827.3037231445312,7215.173,37.89739089823398,152.6130953982705,7215.173,0.2589451284275128,20.55621377991156,26.14720251919639,26.14720251919639,10.753952624916625,0.010753952624916624,0.2589451284275128,0.2565040567133166,5.782374852947558e-05,1.3969287403404401e-05,0.25657584974924946,0.2565040567133166,5.782374852947558e-05,1.3969287403404401e-05,0.25657584974924946
17155,71.47365767501606,205.3767639160156,827.7833984375,7215.297,37.88594537562267,152.7015813184931,7215.297,0.5220491034269799,20.46772785968895,26.141938967771686,26.141938967771686,0.8808565462319289,0.0008808565462319289,0.5220491034269799,0.25645242127384027,3.879541275198211e-07,5.6778180497690325e-05,0.2565095874084655,0.25645242127384027,3.879541275198211e-07,5.6778180497690325e-05,0.2565095874084655
17156,71.47782402055235,205.4599899291992,827.8699707031249,7215.422,37.901298116259845,152.7175513438454,7215.422,-0.7004000999877462,20.45175783433666,26.14098899686689,26.14098899686689,9.246538285007778,0.009246538285007778,-0.7004000999877462,0.25644310205926424,4.274923512805729e-05,0.0001022000625130927,0.2565880513569054,0.25644310205926424,4.274923512805729e-05,0.0001022000625130927,0.2565880513569054
17157,71.48199036608862,205.79325866699216,828.3106994628906,7214.962,37.96277635242774,152.79885277931243,7214.962,-0.3498724559358379,20.370456398869635,26.136152811794663,26.136152811794663,7.419549316774652,0.007419549316774652,-0.3498724559358379,0.25639565908370565,2.7524856032025602e-05,2.550223654636976e-05,0.256448686176284,0.25639565908370565,2.7524856032025602e-05,2.550223654636976e-05,0.256448686176284
17158,71.48615671162491,205.79499359130855,828.0350219726562,7215.255,37.963096394708224,152.7479984268669,7215.255,-1.0676610090304166,20.42131075131516,26.139177863674032,26.139177863674032,5.208568866292999,0.0052085688662929985,-1.0676610090304166,0.25642533484264224,1.3564594817458366e-05,0.0002374791729591349,0.2566763786104188,0.25642533484264224,1.3564594817458366e-05,0.0002374791729591349,0.2566763786104188
17159,71.4903230571612,205.5580337524414,828.3927856445312,7214.452,37.91938430508152,152.81399525470465,7214.452,-1.5980198440956883e-05,20.35531392347741,26.13525206738557,26.13525206738557,3.96434400172355,0.00396434400172355,-1.5980198440956883e-05,0.2563868227810524,7.858011682000744e-06,5.320140462757518e-14,0.2563946807927876,0.2563868227810524,7.858011682000744e-06,5.320140462757518e-14,0.2563946807927876
17160,71.4944894026975,205.9684616088867,828.7822998046875,7215.255,37.99509611908342,152.88584910960688,7215.255,2.6024831358736265,20.28346006857518,26.13097786806222,26.13097786806222,10.463863487694733,0.010463863487694732,2.6024831358736265,0.2563448928856904,5.474621954455548e-05,0.0014110246817722139,0.2578106637870072,0.2563448928856904,5.474621954455548e-05,0.0014110246817722139,0.2578106637870072
17161,71.49865574823377,206.030126953125,828.7824279785156,7215.695,38.00647155327975,152.88587275389148,7215.695,0.6648681293918344,20.283436424290585,26.130976461590915,26.130976461590915,9.467319544947223,0.009467319544947223,0.6648681293918344,0.2563448790882069,4.4815069683069845e-05,9.209367280854106e-05,0.2564817878306985,0.2563448790882069,4.4815069683069845e-05,9.209367280854106e-05,0.2564817878306985
17162,71.50282209377006,205.5414245605469,828.3984436035156,7215.573,37.91632039987213,152.81503898098086,7215.573,-0.7574753752178367,20.354270197201203,26.13518998172364,26.13518998172364,9.35636831971284,0.009356368319712842,-0.7574753752178367,0.25638621372070897,4.377081406706305e-05,0.00011953519667945887,0.2565495197314555,0.25638621372070897,4.377081406706305e-05,0.00011953519667945887,0.2565495197314555
17163,71.50698843930635,205.60958099365232,828.0768249511718,7215.333,37.92889324819439,152.755709841393,7215.333,-7.99009831098374e-06,20.413599336789048,26.138719153103885,26.138719153103885,4.128087686061511,0.004128087686061511,-7.99009831098374e-06,0.2564208348919491,8.520553971906342e-06,1.3300348128996922e-14,0.2564293554459343,0.2564208348919491,8.520553971906342e-06,1.3300348128996922e-14,0.2564293554459343
17164,71.51115478484265,205.7257568359375,827.9252136230468,7215.573,37.95032425884456,152.72774203049684,7215.573,0.2486818461620714,20.44156714768522,26.140382807734113,26.140382807734113,2.3889307935093536,0.0023889307935093538,0.2486818461620714,0.2564371553438717,2.8534951680886154e-06,1.2883887627203366e-05,0.256452892726667,0.2564371553438717,2.8534951680886154e-06,1.2883887627203366e-05,0.256452892726667
17165,71.51532113037894,205.7171188354492,827.9262756347655,7215.452,37.948730802952014,152.72793794028328,7215.452,-0.6648521491897554,20.441371237898778,26.140371154114725,26.140371154114725,12.55104700388991,0.01255104700388991,-0.6648521491897554,0.25643704102186543,7.876439044692694e-05,9.20892458921327e-05,0.2566078946582045,0.25643704102186543,7.876439044692694e-05,9.20892458921327e-05,0.2566078946582045
17166,71.51948747591521,205.1588409423828,827.8342468261718,7215.255,37.84574502521437,152.71096134395913,7215.255,-1.1506661532985163,20.458347834222934,26.14138100051225,26.14138100051225,9.798690966973796,0.009798690966973795,-1.1506661532985163,0.2564469476150252,4.8007172333126925e-05,0.0002758401242389177,0.2567707949115972,0.2564469476150252,4.8007172333126925e-05,0.0002758401242389177,0.2567707949115972
17167,71.5236538214515,205.2755386352539,827.4176696777342,7214.903,37.86727230188031,152.63411516725682,7214.903,-0.3226082403507462,20.535194010925238,26.145952166205582,26.145952166205582,9.123372220438307,0.009123372220438308,-0.3226082403507462,0.25649179075047673,4.1617960336332705e-05,2.1682515987959344e-05,0.25655509122680104,0.25649179075047673,4.1617960336332705e-05,2.1682515987959344e-05,0.25655509122680104
17168,71.5278201669878,205.56681671142576,826.8553039550782,7215.101,37.921004501534,152.53037530572905,7215.101,0.6569938867432938,20.63893387245301,26.15212309254696,26.15212309254696,6.069957331305928,0.006069957331305928,0.6569938867432938,0.2565523275378857,1.8422191001937293e-05,8.992520150376252e-05,0.2566606749303914,0.2565523275378857,1.8422191001937293e-05,8.992520150376252e-05,0.2566606749303914
17169,71.53198651252409,205.5463409423828,826.6958374023437,7215.216,37.9172273270733,152.50095843796396,7215.216,-1.1550706954130874,20.668350740218102,26.153872943775788,26.153872943775788,14.378775587324633,0.014378775587324633,-1.1550706954130874,0.2565694935784405,0.00010337459369532142,0.0002779558982087653,0.2569508240703446,0.2565694935784405,0.00010337459369532142,0.0002779558982087653,0.2569508240703446
17170,71.53615285806038,204.9174133300781,826.6652221679688,7214.55,37.80120876338252,152.49531083170572,7214.55,-1.3964156330948754,20.67399834647634,26.154208889493386,26.154208889493386,15.70394530674909,0.01570394530674909,-1.3964156330948754,0.25657278920593013,0.00012330694909868335,0.0004062451292399504,0.25710234128426873,0.25657278920593013,0.00012330694909868335,0.0004062451292399504,0.25710234128426873
