source_csv,rank,source_segment_index,delta_theta_deg,turns,delta_source,frame_start,frame_end,duration_s,rows,cleaned_csv_path,segment_plot_path,summary_plot_path
Pink_D30_T166_raw_data.csv,1,6,531.0030000000002,1.4750083333333337,theta_unwrapped,10352,10943,2.4622705222285646,592,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D30_T166_raw_data_cleaned_segment_01.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segment_01_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segments_summary.png
Pink_D30_T166_raw_data.csv,2,2,356.77899999999994,0.9910527777777776,theta_unwrapped,4875,5326,1.8789915491118094,452,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D30_T166_raw_data_cleaned_segment_02.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segment_02_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segments_summary.png
Pink_D30_T166_raw_data.csv,3,5,351.55700000000024,0.9765472222222229,theta_unwrapped,9371,9958,2.4456054087109393,588,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D30_T166_raw_data_cleaned_segment_03.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segment_03_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segments_summary.png
Pink_D30_T166_raw_data.csv,4,7,348.326,0.9675722222222223,theta_unwrapped,11374,11868,2.0581415194262362,495,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D30_T166_raw_data_cleaned_segment_04.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segment_04_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segments_summary.png
Pink_D30_T166_raw_data.csv,5,11,348.1800000000003,0.9671666666666675,theta_unwrapped,19686,20278,2.4664368006079513,593,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D30_T166_raw_data_cleaned_segment_05.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segment_05_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segments_summary.png
Pink_D30_T166_raw_data.csv,6,8,346.02199999999993,0.9611722222222221,theta_unwrapped,15175,15750,2.3956100681580708,576,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D30_T166_raw_data_cleaned_segment_06.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segment_06_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segments_summary.png
Pink_D30_T166_raw_data.csv,7,9,283.21900000000005,0.7867194444444446,theta_unwrapped,16134,16207,0.30413832169658406,74,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D30_T166_raw_data_cleaned_segment_07.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segment_07_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segments_summary.png
Pink_D30_T166_raw_data.csv,8,1,178.091,0.49469722222222223,theta_unwrapped,2205,2717,2.133134530255534,513,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D30_T166_raw_data_cleaned_segment_08.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segment_08_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segments_summary.png
Pink_D30_T166_raw_data.csv,9,13,177.66300000000047,0.4935083333333346,theta_unwrapped,21714,22318,2.5164321411608483,605,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D30_T166_raw_data_cleaned_segment_09.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segment_09_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segments_summary.png
Pink_D30_T166_raw_data.csv,10,3,173.2840000000001,0.48134444444444474,theta_unwrapped,6356,7017,2.7539100087869315,662,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\01_Data\Processed\Pink_D30_T166_raw_data_cleaned_segment_10.csv,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segment_10_trajectory.png,D:\HIT\CUPT\Flipo_Flip\Vedio_Analysis\03_Results\Plots\Pink_D30_T166_raw_data_segments_summary.png
