frame_index,timestamp,x,y,theta,x_mm,y_mm,theta_unwrapped,omega_rad_s,y_up_mm,y_physical_mm,y_physical_mm_interp,v_mm_s,v_m_s,omega_rad_s_energy,ep_j,ek_trans_j,ek_rot_j,e_total_j,ep_j_per_kg,ek_trans_j_per_kg,ek_rot_j_per_kg,e_total_j_per_kg
14124,58.845464354527934,294.0880493164062,800.4724182128905,6132.095,54.25055668216192,147.6635123314514,6132.095,0.030805826994765,25.505796846730675,26.44162659183418,26.44162659183418,86.43095665380272,0.08643095665380272,0.030805826994765,0.2593923568658933,0.0037351551340457628,1.9770812017320672e-07,0.2631277097080592,0.2593923568658933,0.0037351551340457628,1.9770812017320672e-07,0.2631277097080592
14125,58.84963070006423,292.1377349853516,801.8681762695312,6131.991,53.89078130736906,147.92098845719804,6131.991,-0.2779535741319705,25.248320720984026,26.426310722087994,26.426310722087994,88.93869570834032,0.08893869570834032,-0.2779535741319705,0.25924210818368326,0.003955045797150376,1.6095456119320178e-05,0.26321324943695296,0.25924210818368326,0.003955045797150376,1.6095456119320178e-05,0.26321324943695296
14126,58.85379704560051,290.07343749999995,803.0053955078124,6131.962,53.50997940807997,148.13077180912214,6131.962,-0.3790223348896688,25.038537369059924,26.413831838915154,26.413831838915154,89.04912169914932,0.08904912169914933,-0.3790223348896688,0.2591196903397577,0.003964873037694954,2.992873548858672e-05,0.2631144921129412,0.2591196903397577,0.003964873037694954,2.992873548858672e-05,0.2631144921129412
14127,58.8579633911368,288.1181152343749,804.3937927246094,6131.81,53.14928021731123,148.38689007738324,6131.81,1.5235021539738227,24.78241910079882,26.398596740806813,26.398596740806813,73.57254804806624,0.07357254804806623,1.5235021539738227,0.25897023402731484,0.0027064599131425074,0.0004835539194089329,0.26216024785986625,0.25897023402731484,0.0027064599131425074,0.0004835539194089329,0.26216024785986625
14128,58.86212973667309,286.7555206298828,806.1946289062499,6132.689,52.89792176871859,148.71909114973033,6132.689,1.842235196272668,24.45021802845173,26.378835885935874,26.378835885935874,72.99807673761154,0.07299807673761154,1.842235196272668,0.25877638004103093,0.002664359603695111,0.0007070480246637075,0.26214778766938973,0.25877638004103093,0.002664359603695111,0.0007070480246637075,0.26214778766938973
14129,58.866296082209374,284.8267578125,807.7444335937499,6132.689,52.54212201148909,149.00498432778002,6132.689,-0.2130639819988573,24.16432485040204,26.361829638604654,26.361829638604654,86.8760468157511,0.08687604681575109,-0.2130639819988573,0.2586095487547117,0.0037737237551662877,9.457554255251957e-06,0.2623927300641332,0.2586095487547117,0.0037737237551662877,9.457554255251957e-06,0.2623927300641332
14130,58.87046242774567,282.8370666503906,809.7839843749999,6132.588,52.175082774699575,149.38122119126885,6132.588,0.4163281074834231,23.78808798691321,26.33944933138899,26.33944933138899,77.30270385392349,0.07730270385392349,0.4163281074834231,0.258389997940926,0.0029878540115636986,3.611022772515182e-05,0.26141396218021484,0.258389997940926,0.0029878540115636986,3.611022772515182e-05,0.26141396218021484
14131,58.87462877328195,281.34503173828125,812.206915283203,6132.888,51.89984641348291,149.82818036175527,6132.888,2.730244820124426,23.34112881642679,26.31286213454819,26.31286213454819,83.42172825359835,0.08342172825359835,2.730244820124426,0.25812917753991776,0.003479592372408605,0.0015529659953783877,0.26316173590770475,0.25812917753991776,0.003479592372408605,0.0015529659953783877,0.26316173590770475
14132,58.87879511881824,279.077587890625,814.0993041992188,6133.891,51.48157001202143,150.17727020879818,6133.891,2.4046882332095265,22.992038969383884,26.292096657315998,26.292096657315998,88.66094766878328,0.08866094766878328,2.4046882332095265,0.25792546820826995,0.003930381820763364,0.0012046928122784073,0.26306054284131175,0.25792546820826995,0.003930381820763364,0.0012046928122784073,0.26306054284131175
14133,58.88296146435452,277.3470550537109,816.1617614746093,6134.036,51.16233782976317,150.55773264371587,6134.036,-0.1752488405891199,22.611576534466195,26.26946499358555,26.26946499358555,98.09773982094539,0.0980977398209454,-0.1752488405891199,0.25770345158707425,0.004811583278988949,6.398365859964743e-06,0.2625214332319232,0.25770345158707425,0.004811583278988949,6.398365859964743e-06,0.2625214332319232
