frame_index,timestamp,x,y,theta,x_mm,y_mm,theta_unwrapped,omega_rad_s,y_up_mm,y_physical_mm,y_physical_mm_interp,v_mm_s,v_m_s,omega_rad_s_energy,ep_j,ek_trans_j,ek_rot_j,e_total_j,ep_j_per_kg,ek_trans_j_per_kg,ek_rot_j_per_kg,e_total_j_per_kg
16389,68.28223699421964,245.7227554321289,835.43525390625,6494.797,45.32858884491928,154.11312258919776,6494.797,-1.426598232363176,19.056186588984303,26.05797397031499,26.05797397031499,39.94754435234724,0.03994754435234724,-1.426598232363176,0.25562872464879005,0.000797903149891375,0.0004239963576211956,0.2568506241563026,0.25562872464879005,0.000797903149891375,0.0004239963576211956,0.2568506241563026
16390,68.28640333975594,244.82052917480468,835.4924560546874,6494.349,45.16215475544547,154.12367469562767,6494.349,-1.592938112484262,19.04563448255439,26.05734628226368,26.05734628226368,39.70145674763844,0.03970145674763844,-1.592938112484262,0.2556225670290067,0.000788102833942303,0.0005286357979593592,0.2569393056609084,0.2556225670290067,0.000788102833942303,0.0005286357979593592,0.2569393056609084
16391,68.29056968529223,243.92940826416012,835.4823486328124,6494.036,44.99776927434227,154.12181017490127,6494.036,-0.4186232634419866,19.04749900328079,26.05745719257236,26.05745719257236,13.081514262992913,0.013081514262992913,-0.4186232634419866,0.25562365505913487,8.556300770644351e-05,3.650946597808728e-05,0.25574572753281943,0.25562365505913487,8.556300770644351e-05,3.650946597808728e-05,0.25574572753281943
16392,68.29473603082852,244.22962646484376,835.5074707031249,6494.149,45.053150662845,154.12644445467777,6494.149,1.5980198440956883e-05,19.042864723504294,26.057181524196437,26.057181524196437,5.860226225409909,0.005860226225409909,1.5980198440956883e-05,0.25562095075236707,1.7171125706491036e-05,5.320140462757518e-14,0.25563812187812673,0.25562095075236707,1.7171125706491036e-05,5.320140462757518e-14,0.25563812187812673
16393,68.29890237636481,243.66469726562497,835.4911743164062,6494.036,44.9489379156257,154.1234382527819,6494.036,-0.2371481381451303,19.045870925400152,26.05736034697674,26.05736034697674,23.575279775165356,0.023575279775165357,-0.2371481381451303,0.2556227050038418,0.00027789690823866036,1.171650821368788e-05,0.25591231842029416,0.2556227050038418,0.00027789690823866036,1.171650821368788e-05,0.25591231842029416
16394,68.30306872190108,243.1647109985352,835.4911926269531,6494.036,44.85670522073685,154.12344163053686,6494.036,-1.0884911973225826,19.0458675476452,26.057360146052268,26.057360146052268,29.105083384726957,0.029105083384726955,-1.0884911973225826,0.2556227030327728,0.00042355293941595453,0.0002468360597184895,0.2562930920319072,0.2556227030327728,0.00042355293941595453,0.0002468360597184895,0.2562930920319072
16395,68.30723506743738,242.3499954223633,835.5000183105468,6493.517,44.70641426655598,154.12506970841753,6493.517,-0.6015625743948476,19.044239469764534,26.057263300456643,26.057263300456643,21.80286822644327,0.02180286822644327,-0.6015625743948476,0.2556217529774797,0.00023768253144982476,7.53911522734493e-05,0.255934826661203,0.2556217529774797,0.00023768253144982476,7.53911522734493e-05,0.255934826661203
16396,68.31140141297367,242.1798583984375,835.458380126953,6493.749,44.675029012100126,154.11738869368588,6493.749,1.0884911973244016,19.05192048449618,26.05772020270654,26.05772020270654,20.249921322118627,0.020249921322118627,1.0884911973244016,0.2556262351885512,0.00020502965677599732,0.0002468360597193145,0.2560781009050465,0.2556262351885512,0.00020502965677599732,0.0002468360597193145,0.2560781009050465
16397,68.31556775850996,241.43528900146484,835.5088256835936,6494.036,44.53767795561157,154.12669440854324,6494.036,-0.4869426056102384,19.042614769638817,26.05716665578549,26.05716665578549,27.645229814940777,0.02764522981494078,-0.4869426056102384,0.25562080489325567,0.00038212936576044525,4.939856274135171e-05,0.25605233282175743,0.25562080489325567,0.00038212936576044525,4.939856274135171e-05,0.25605233282175743
16398,68.31973410404623,240.93134307861325,835.0435974121094,6493.517,44.44471482121711,154.04087353696767,6493.517,-0.2691005443612084,19.128435641214395,26.062271677801586,26.062271677801586,26.226227104222488,0.02622622710422249,-0.2691005443612084,0.2556708851592336,0.0003439074940611272,1.508647978656223e-05,0.25602987913308123,0.2556708851592336,0.0003439074940611272,1.508647978656223e-05,0.25602987913308123
16399,68.32390044958252,240.25101165771483,835.0016845703125,6493.908,44.31921377349383,154.03314185591194,6493.908,0.0404119236100086,19.136167322270126,26.062731593918567,26.062731593918567,32.847707061347016,0.032847707061347015,0.0404119236100086,0.25567539693634117,0.0005394859295940333,3.4023407705441063e-07,0.25621522310001227,0.25567539693634117,0.0005394859295940333,3.4023407705441063e-07,0.25621522310001227
16400,68.32806679511881,239.4475891113281,834.9753723144531,6493.536,44.17100604967168,154.0282880220644,6493.536,0.2691005443539325,19.14102115611766,26.06302032238519,26.06302032238519,21.96512543416554,0.02196512543416554,0.2691005443539325,0.2556782293625987,0.00024123336766931292,1.5086479785746417e-05,0.25593454921005376,0.2556782293625987,0.00024123336766931292,1.5086479785746417e-05,0.25593454921005376
16401,68.3322331406551,239.2588302612305,834.9647155761719,6494.036,44.13618561844272,154.0263221686898,6494.036,-0.2506773734075977,19.14298700949226,26.06313726042804,26.06313726042804,13.87525414439827,0.01387525414439827,-0.2506773734075977,0.2556793765247991,9.626133878582068e-05,1.3091488653860872e-05,0.2557887293522388,0.2556793765247991,9.626133878582068e-05,1.3091488653860872e-05,0.2557887293522388
16402,68.3363994861914,238.82083435058595,834.9453430175781,6493.416,44.05538831290035,154.02274850396418,6493.416,-2.71580870861726,19.14656067421788,26.06334983851968,26.06334983851968,27.09418246178279,0.02709418246178279,-2.71580870861726,0.2556814619158781,0.00036704736163618905,0.0015365868628752816,0.25758509614038955,0.2556814619158781,0.00036704736163618905,0.0015365868628752816,0.25758509614038955
16403,68.34056583172767,238.0349624633789,834.9627197265625,6492.74,43.91041816718738,154.02595399340143,6492.74,-1.3351695261535497,19.14335518478063,26.063159161195514,26.063159161195514,20.882359548660972,0.02088235954866097,-1.3351695261535497,0.255679591371328,0.000218036470159776,0.0003713911799102281,0.25626901902139804,0.255679591371328,0.000218036470159776,0.0003713911799102281,0.25626901902139804
16404,68.34473217726396,237.87788085937495,835.358917236328,6492.779,43.88144125200314,154.09904072885644,6492.779,1.2559017507210228,19.070268449325624,26.058811624439798,26.058811624439798,9.633688589755904,0.009633688589755903,1.2559017507210228,0.25563694203575443,4.6403977922196546e-05,0.00032860191822169386,0.25601194793189835,0.25563694203575443,4.6403977922196546e-05,0.00032860191822169386,0.25601194793189835
16405,68.34889852280025,237.60185394287103,835.6725891113281,6493.339,43.830522440734185,154.15690392280072,6493.339,-1.1792587228446791,19.01240525538134,26.05536965428051,26.05536965428051,13.223712914235703,0.013223712914235703,-1.1792587228446791,0.25560317630849183,8.743329161906206e-05,0.00028971898654276334,0.2559803285866537,0.25560317630849183,8.743329161906206e-05,0.00028971898654276334,0.2559803285866537
16406,68.35306486833655,237.2807708740234,835.6293395996092,6492.216,43.77129210047829,154.14892566563444,6492.216,-2.38524033205249,19.020383512547625,26.055844237883967,26.055844237883967,0.24323808803396463,0.00024323808803396462,-2.38524033205249,0.25560783197364173,2.958238373520936e-08,0.0011852857170103904,0.2567931472730358,0.25560783197364173,2.958238373520936e-08,0.0011852857170103904,0.2567931472730358
16407,68.35723121387282,237.5908950805664,835.6858642578125,6492.2,43.8285008544031,154.1593527951316,6492.2,0.0557409286866459,19.00995638305045,26.05522398403813,26.05522398403813,15.947890276010881,0.01594789027601088,0.0557409286866459,0.25560174728341406,0.00012716760212784118,6.473023189270302e-07,0.2557295621878608,0.25560174728341406,0.00012716760212784118,6.473023189270302e-07,0.2557295621878608
16408,68.36139755940911,236.5607192993164,835.2636474609374,6492.242,43.63846385785326,154.08146626990802,6492.242,-0.7683339198665635,19.08784290827404,26.059857034468916,26.059857034468916,22.78442119317837,0.022784421193178372,-0.7683339198665635,0.2556471975081401,0.0002595649245540779,0.00012298687758698312,0.25602974931028116,0.2556471975081401,0.0002595649245540779,0.00012298687758698312,0.25602974931028116
16409,68.3655639049454,236.56198730468748,835.2791748046874,6491.834,43.6386977673828,154.08433060609644,6491.834,-0.693544594976629,19.084978572085618,26.059686650516447,26.059686650516447,40.34618163965401,0.04034618163965401,-0.693544594976629,0.2556455260415664,0.0008139071864499772,0.0001002091885877701,0.2565596424166041,0.2556455260415664,0.0008139071864499772,0.0001002091885877701,0.2565596424166041
16410,68.3697302504817,234.73853302001956,834.7210205078125,6491.911,43.30232432324709,153.98136762820465,6491.911,-0.0254604507099429,19.18794154997741,26.065811364229212,26.065811364229212,111.39822598242522,0.11139822598242521,-0.0254604507099429,0.25570560948308857,0.006204782376015738,1.35048864656965e-07,0.26191052690796895,0.25570560948308857,0.006204782376015738,1.35048864656965e-07,0.26191052690796895
16411,68.37389659601799,231.53095703125,833.657647705078,6491.821,42.71062131662861,153.7852067619501,6491.821,-0.3731116590952297,19.38410241623197,26.07747991900547,26.07747991900547,74.98012711440813,0.07498012711440813,-0.3731116590952297,0.25582007800544365,0.0028110097310464007,2.9002564615165607e-05,0.25866009030110526,0.25582007800544365,0.0028110097310464007,2.9002564615165607e-05,0.25866009030110526
16412,68.37806294155426,231.3522827148437,833.5908325195312,6491.733,42.67766118393238,153.77288133417716,6491.733,-1.0714802763868647,19.396427844004904,26.07821309240471,26.07821309240471,22.521910186814726,0.022521910186814726,-1.0714802763868647,0.25582727043649023,0.00025361821923147444,0.00023918124639293173,0.25632006990211464,0.25582727043649023,0.00025361821923147444,0.00023918124639293173,0.25632006990211464
16413,68.38222928709055,232.5480758666992,834.0096069335937,6491.31,42.898249692427264,153.85013284147217,6491.31,-1.094298001831703,19.319176336709887,26.073617815774707,26.073617815774707,45.436937490768635,0.04543693749076864,-1.094298001831703,0.2557821907727499,0.0010322576442700082,0.0002494766910026788,0.25706392510802256,0.2557821907727499,0.0010322576442700082,0.0002494766910026788,0.25706392510802256
16414,68.38639563262684,233.404704284668,833.6626281738281,6491.211,43.05627232766384,153.78612551129356,6491.211,-0.4124189515077887,19.3831836668885,26.077425267549017,26.077425267549017,27.669643414154052,0.027669643414154052,-0.4124189515077887,0.2558195418746559,0.00038280458333321934,3.5435289908913284e-05,0.256237781747898,0.2558195418746559,0.00038280458333321934,3.5435289908913284e-05,0.256237781747898
16415,68.39056197816313,233.7977478027344,833.643310546875,6491.113,43.128777244830594,153.78256197983276,6491.113,-0.186782548609699,19.386747198349298,26.07763724286724,26.07763724286724,40.71690279728907,0.040716902797289074,-0.186782548609699,0.2558216213525277,0.0008289330867019434,7.268275096903038e-06,0.2566578227143265,0.2558216213525277,0.0008289330867019434,7.268275096903038e-06,0.2566578227143265
16416,68.39472832369943,235.24391479492184,833.7505004882812,6491.121,43.39555232992468,153.80233535724653,6491.121,-0.1749052663326438,19.366973820935527,26.07646103100669,26.07646103100669,34.11008485935452,0.034110084859354524,-0.1749052663326438,0.25581008271417566,0.0005817489445561834,6.373302539769389e-06,0.25639820496127164,0.25581008271417566,0.0005817489445561834,6.373302539769389e-06,0.25639820496127164
16417,68.3988946692357,235.33851165771483,833.7697814941406,6491.03,43.41300265637907,153.8058921331975,6491.03,-0.3819746765002492,19.363417044984573,26.07624945753741,26.07624945753741,22.907238142102212,0.022907238142102212,-0.3819746765002492,0.255808007178442,0.0002623707796494912,3.0396802809889596e-05,0.2561007747609013,0.255808007178442,0.0002623707796494912,3.0396802809889596e-05,0.2561007747609013
16418,68.40306101477199,236.27862396240232,833.8845336914062,6490.939,43.58642560230155,153.82706052340112,6490.939,-0.1291459689145995,19.342248654780946,26.07499026386982,26.07499026386982,49.78753636921524,0.04978753636921524,-0.1291459689145995,0.25579565448856295,0.0012393993888579653,3.4747252681022307e-06,0.25703852860268905,0.25579565448856295,0.0012393993888579653,3.4747252681022307e-06,0.25703852860268905
16419,68.40722736030828,237.5873336791992,834.1673217773437,6490.968,43.82784388106744,153.87922657068137,6490.968,-0.274108338951919,19.290082607500693,26.071887186320396,26.071887186320396,29.60152469283938,0.02960152469283938,-0.274108338951919,0.2557652132978031,0.00043812513207038976,1.565320447562086e-05,0.2562189916343491,0.2557652132978031,0.00043812513207038976,1.565320447562086e-05,0.2562189916343491
16420,68.41139370584457,237.61566467285155,834.1393615722656,6490.808,43.833070112397046,153.87406873888926,6490.808,-1.3887531280888652,19.295240439292797,26.072193997989523,26.072193997989523,8.539545265617809,0.00853954526561781,-1.3887531280888652,0.2557682231202772,3.646191667176778e-05,0.0004017990105784601,0.25620648404752744,0.2557682231202772,3.646191667176778e-05,0.0004017990105784601,0.25620648404752744
16421,68.41556005138085,237.2019989013672,834.4640014648437,6490.305,43.75676099873007,153.9339552080421,6490.305,-0.4627026425332587,19.235353970139954,26.06863167407136,26.06863167407136,11.089743768389686,0.011089743768389686,-0.4627026425332587,0.25573327672264007,6.149120842426894e-05,4.46028615431793e-05,0.2558393707926075,0.25573327672264007,6.149120842426894e-05,4.46028615431793e-05,0.2558393707926075
16422,68.41972639691714,237.11502380371093,834.4271057128906,6490.587,43.74071666276911,153.92714903183972,6490.587,-0.8731300618401292,19.242160146342343,26.06903653688294,26.06903653688294,8.327082958139764,0.008327082958139763,-0.8731300618401292,0.25573724842682166,3.4670155295870834e-05,0.00015882418851853085,0.25593074277063604,0.25573724842682166,3.4670155295870834e-05,0.00015882418851853085,0.25593074277063604
16423,68.42389274245343,236.82587890625,834.3962524414062,6489.888,43.68737797156583,153.92145751476724,6489.888,-1.800792549885955,19.24785166341482,26.06937509461868,26.06937509461868,4.64451130587178,0.00464451130587178,-1.800792549885955,0.2557405696782093,1.0785742635185393e-05,0.0006755945432759917,0.25642694996412047,0.2557405696782093,1.0785742635185393e-05,0.0006755945432759917,0.25642694996412047
16424,68.42805908798972,237.3238830566406,834.0940795898437,6489.728,43.77924502448252,153.86571555092476,6489.728,-0.7097505134297535,19.3035936272573,26.072690884209397,26.072690884209397,11.834991805963329,0.011834991805963329,-0.7097505134297535,0.25577309757409417,7.003351552360957e-05,0.00010494703985704142,0.2559480781294748,0.25577309757409417,7.003351552360957e-05,0.00010494703985704142,0.2559480781294748
16425,68.43222543352601,237.3601242065429,834.0703674316405,6489.549,43.78593044594584,153.86134135827857,6489.549,-0.8461514923073992,19.307967819903496,26.07295108140096,26.07295108140096,9.11624031675956,0.00911624031675956,-0.8461514923073992,0.2557756501085434,4.155291875645623e-05,0.00014916090581959141,0.25596636393311945,0.2557756501085434,4.155291875645623e-05,0.00014916090581959141,0.25596636393311945
16426,68.43639177906229,236.91210327148437,834.0490173339844,6489.324,43.70328381957428,153.85740289601952,6489.324,-0.7081684738132026,19.31190628216254,26.073185359335604,26.073185359335604,10.692164289789385,0.010692164289789386,-0.7081684738132026,0.2557779483750823,5.716118859992368e-05,0.00010447970568810848,0.2559395892693703,0.2557779483750823,5.716118859992368e-05,0.00010447970568810848,0.2559395892693703
16427,68.44055812459858,236.87715301513668,834.0409240722656,6489.211,43.69683652983418,153.85590992833642,6489.211,-1.7635906485811574,19.313399249845645,26.073274167952338,26.073274167952338,3.361538632825987,0.003361538632825987,-1.7635906485811574,0.25577881958761245,5.649970989990804e-06,0.0006479691616172726,0.2564324387202197,0.25577881958761245,5.649970989990804e-06,0.0006479691616172726,0.2564324387202197
16428,68.44472447013487,237.0612197875976,834.5306335449218,6488.482,43.73079141135999,153.94624685826565,6488.482,-2.2640664844984717,19.22306231991641,26.067900509916843,26.067900509916843,5.553078384312619,0.005553078384312619,-2.2640664844984717,0.25572610400228424,1.5418339771160026e-05,0.0010679160512977643,0.25680943839335313,0.25572610400228424,1.5418339771160026e-05,0.0010679160512977643,0.25680943839335313
16429,68.44889081567116,237.1279891967773,834.0539794921874,6488.13,43.743108394745605,153.858318267608,6488.13,-9.052597483745558,19.31099091057405,26.073130908803623,26.073130908803623,101.72043711207489,0.10172043711207489,-9.052597483745558,0.25577741421536354,0.005173523663135791,0.01707281691723259,0.27802375479573194,0.25577741421536354,0.005173523663135791,0.01707281691723259,0.27802375479573194
16430,68.45305716120745,232.4665557861328,833.9348510742187,6484.16,42.88321164595858,153.8363425939739,6484.16,-8.669765369728339,19.33296658420815,26.07443812342008,26.07443812342008,102.44635390603304,0.10244635390603304,-8.669765369728339,0.255790237990751,0.005247627714320086,0.015659339909612657,0.27669720561468375,0.255790237990751,0.005247627714320086,0.015659339909612657,0.27669720561468375
16431,68.45722350674373,232.50040283203123,833.9442077636718,6483.991,42.8894554259636,153.8380686267478,6483.991,1.6075060606199258,19.331240551434263,26.07433545101476,26.07433545101476,0.18269243050137818,0.00018269243050137818,1.6075060606199258,0.2557892307744548,1.668826208125045e-08,0.0005383491114437069,0.2563275965741606,0.2557892307744548,1.668826208125045e-08,0.0005383491114437069,0.2563275965741606
16432,68.46138985228002,232.4746215820313,833.9641845703125,6484.927,42.88469954700928,153.84175375738644,6484.927,1.6185299004482658,19.32755542079562,26.074116242415535,26.074116242415535,0.33521521523816866,0.0003352152152381687,1.6185299004482658,0.2557870803380964,5.618462026358588e-08,0.0005457581330510571,0.25633289465576775,0.2557870803380964,5.618462026358588e-08,0.0005457581330510571,0.25633289465576775
16433,68.46555619781631,232.5154998779297,833.963800048828,6484.764,42.89224038491094,153.8416828245327,6484.764,-0.5052379349654075,19.32762635364935,26.07412046182945,26.07412046182945,17.17917385060835,0.01717917385060835,-0.5052379349654075,0.25578712173054696,0.00014756200709471287,5.318028561002278e-05,0.2559878640232517,0.25578712173054696,0.00014756200709471287,5.318028561002278e-05,0.2559878640232517
16434,68.4697225433526,233.2506195068359,833.9525207519531,6484.686,43.02784823837131,153.8396021274902,6484.686,-6.991333066252992e-06,19.329707050691866,26.07424423130436,26.07424423130436,16.619163215196195,0.016619163215196197,-6.991333066252992e-06,0.2557883359090958,0.0001380982929866652,1.018307042568385e-14,0.2559264342020926,0.2557883359090958,0.0001380982929866652,1.018307042568385e-14,0.2559264342020926
16435,68.47388888888888,233.26620178222652,833.9554870605468,6484.764,43.03072270782453,153.84014932379034,6484.764,0.3741254029155243,19.32915985439172,26.074211681539854,26.074211681539854,3.9269521536195273,0.003926952153619528,0.3741254029155243,0.25578801659590594,7.710476608408524e-06,2.916037856389655e-05,0.25582488745107823,0.25578801659590594,7.710476608408524e-06,2.916037856389655e-05,0.25582488745107823
16436,68.47805523442517,233.42800292968747,833.9460021972656,6484.865,43.06057023934433,153.83839964673186,6484.865,0.2112861849545879,19.330909531450203,26.07431576041648,26.07431576041648,4.119191638842052,0.004119191638842052,0.2112861849545879,0.25578903760968563,8.483869878753134e-06,9.300385823471737e-06,0.25580682186538783,0.25578903760968563,8.483869878753134e-06,9.300385823471737e-06,0.25580682186538783
16437,68.48222157996146,233.4522689819336,833.9608337402343,6484.865,43.06504660907744,153.84113562823256,6484.865,-0.2112861849545879,19.328173549949497,26.074153011593957,26.074153011593957,18.57918582033595,0.01857918582033595,-0.2112861849545879,0.25578744104373674,0.0001725930728732862,9.300385823471737e-06,0.2559693345024335,0.25578744104373674,0.0001725930728732862,9.300385823471737e-06,0.2559693345024335
16438,68.48638792549775,234.2672409057617,833.9430725097656,6484.764,43.21538485182745,153.83785920594158,6484.764,-1.6314483925125387,19.331449972240478,26.07434790833204,26.07434790833204,21.14306823924274,0.02114306823924274,-1.6314483925125387,0.2557893529807373,0.00022351466728463758,0.0005545049702982807,0.25656737261832024,0.2557893529807373,0.00022351466728463758,0.0005545049702982807,0.25656737261832024
16439,68.49055427103404,234.4071060180664,834.3005065917969,6484.086,43.24118583293015,153.90379523419043,6484.086,3.3021841022145964,19.265513943991635,26.070425728684075,26.070425728684075,9.62137693673751,0.00962137693673751,3.3021841022145964,0.2557508763983908,4.628544707939223e-05,0.002271754134358088,0.2580689159798283,0.2557508763983908,4.628544707939223e-05,0.002271754134358088,0.2580689159798283
16440,68.49472061657032,234.70184020996092,833.9835388183593,6486.34,43.295555583828616,153.8453240443571,6486.34,5.22870685365524,19.323985133824948,26.07390386524837,26.07390386524837,8.035703711708452,0.008035703711708453,5.22870685365524,0.2557849969180865,3.22862670711825e-05,0.0056957032003044335,0.2615129863854621,0.2557849969180865,3.22862670711825e-05,0.0056957032003044335,0.2615129863854621
16441,68.49888696210661,234.76963500976564,833.9965026855468,6486.582,43.308061721490816,153.84771549485404,6486.582,1.3423166697702982,19.321593683328018,26.073761610722016,26.073761610722016,11.57083722902677,0.01157083722902677,1.3423166697702982,0.255783601401183,6.694213709031596e-05,0.00037537792540483835,0.2562259214636781,0.255783601401183,6.694213709031596e-05,0.00037537792540483835,0.2562259214636781
16442,68.5030533076429,235.22450408935543,833.9999267578124,6486.981,43.39197162820961,153.84834713502764,6486.981,-2.3911779744357773,19.320962043154424,26.073724037845704,26.073724037845704,15.870390056825233,0.015870390056825234,-2.3911779744357773,0.25578323281126636,0.00012593464027788861,0.0011911941886305808,0.2571003616401748,0.25578323281126636,0.00012593464027788861,0.0011911941886305808,0.2571003616401748
16443,68.50721965317919,235.48651428222652,833.9915954589843,6485.44,43.44030476807264,153.84681025653035,6485.44,-0.5680760691411706,19.322498921651714,26.073815458480578,26.073815458480578,20.38300096715395,0.02038300096715395,-0.5680760691411706,0.2557841296476945,0.0002077333642134994,6.723133756893418e-05,0.2560590943494769,0.2557841296476945,0.0002077333642134994,6.723133756893418e-05,0.2560590943494769
16444,68.51138599871547,236.1447021484375,834.5199768066406,6486.71,43.56172098415619,153.94428100489108,6486.71,4.004888347004453,19.22502817329098,26.06801744795969,26.06801744795969,16.730960002524125,0.016730960002524123,4.004888347004453,0.2557272511644846,0.000139962511303031,0.0033414855566608467,0.2592086992324485,0.2557272511644846,0.000139962511303031,0.0033414855566608467,0.2592086992324485
16445,68.51555234425176,236.2399261474609,834.9906433105468,6487.352,43.57928699871724,154.03110506968363,6487.352,-0.7742515869922499,19.138204108498428,26.062852751375335,26.062852751375335,13.710824476617878,0.013710824476617879,-0.7742515869922499,0.25567658549099204,9.399335391431197e-05,0.00012488864999167035,0.255895467494898,0.25567658549099204,9.399335391431197e-05,0.00012488864999167035,0.255895467494898
16446,68.51971868978805,236.76403198242184,834.5237670898437,6486.34,43.67596904129969,153.94498020016349,6486.34,-3.4388088038394926,19.224328978018576,26.067975856593936,26.067975856593936,25.86475675940771,0.025864756759407713,-3.4388088038394926,0.2557268431531865,0.0003344928211116635,0.0024636262477841678,0.2585249622220823,0.2557268431531865,0.0003344928211116635,0.0024636262477841678,0.2585249622220823
16447,68.52388503532434,237.40792541503907,834.5208190917969,6485.711,43.79474835669407,153.9444363816183,6485.711,-1.3187219071933214,19.224872796563773,26.068008205433966,26.068008205433966,24.04537562227585,0.02404537562227585,-1.3187219071933214,0.2557271604953072,0.00028909004440816886,0.00036229738927324816,0.2563785479289886,0.2557271604953072,0.00028909004440816886,0.00036229738927324816,0.2563785479289886
16448,68.52805138086063,237.85000915527343,834.85,6485.711,43.8762997460266,154.00516053399602,6485.711,2.962582918637054,19.164148644186042,26.064396052246686,26.064396052246686,9.399114337491588,0.009399114337491587,2.962582918637054,0.25569172527254,4.417167516461995e-05,0.0018285203228750094,0.25756441727057966,0.25569172527254,4.417167516461995e-05,0.0018285203228750094,0.25756441727057966
