frame_index,timestamp,x,y,theta,x_mm,y_mm,theta_unwrapped,omega_rad_s
8491,35.37622519079901,481.2058471679687,830.9877502441406,707.619,88.76826225429788,153.29268955876273,707.619,13.272757750830351
8492,35.380391511042895,488.45791320800777,830.4282958984375,710.961,90.10605418662028,153.18948676027026,710.961,11.878162385570477
8493,35.38455783128677,495.0358154296875,830.0045776367188,713.29,91.31948281167472,153.1113232591417,713.29,11.882566455040887
8494,35.38872415153065,501.925,829.4250183105469,716.634,92.59033383365389,153.004411685726,716.634,14.054207168421726
8495,35.392890471774535,508.8499999999999,829.85,720.0,93.86779174429402,153.08280825194538,720.0,11.755104624488013
8496,35.39705679201842,515.2427734375,829.2340209960937,722.246,95.0470695780362,152.96917832395573,722.246,11.72818731543407
8497,35.4012231122623,521.6966857910156,829.1438049316406,725.599,96.2376257355202,152.95253612537053,725.599,11.934371076272328
8498,35.40538943250618,527.8398742675781,829.5974243164062,727.943,97.37086251760512,153.03621550031474,727.943,9.644726370155468
8499,35.409555752750066,534.6384216308594,830.5089111328124,730.204,98.62499365263552,153.204357889349,730.204,11.62956092875902
8500,35.41372207299394,540.6871215820312,831.4869018554687,733.496,99.7408000933161,153.38476828432226,733.496,13.3704572804113
8501,35.417888393237824,547.329296875,832.7587524414062,736.587,100.96608520116612,153.61938714239565,736.587,12.136542784255653
8502,35.42205471348171,553.889208984375,833.9236938476562,739.29,102.17619518199288,153.83428441529765,739.29,12.427511998632326
8503,35.42622103372559,560.9039306640625,835.8698974609374,742.521,103.47020409183484,154.19330148410668,742.521,14.21234717061293
8504,35.43038735396947,567.5923095703125,837.9026367187499,746.075,104.70401240131469,154.56828182275814,746.075,13.685972228150604
8505,35.434553674213355,574.1226501464844,840.8292480468749,749.055,105.90866730791468,155.1081551501924,749.055,13.793923117068289
8506,35.43871999445724,580.777520751953,844.1830383300781,752.661,107.13629432585584,155.72683037443878,752.661,15.23216166721454
8507,35.44288631470111,588.1462341308593,847.7531311035156,756.327,108.49560424601808,156.38540701778126,756.327,14.676470873270771
8508,35.447052634944995,595.3040710449219,852.2509521484374,759.668,109.81601368846448,157.21512211878908,759.668,14.833844820048853
8509,35.45121895518888,601.6301086425781,857.3582153320311,763.409,110.98298073137175,158.15726128927326,763.409,17.649245232190424
8510,35.45538527543276,608.3534973144531,862.9853271484374,768.094,112.22324730829524,159.19529717431655,768.094,17.22500834627931
8511,35.45955159567664,614.896435546875,869.6007568359375,771.633,113.43022611029336,160.41564850811884,771.633,16.037992021372702
8512,35.463717915920526,621.5164794921875,876.8132507324219,775.751,114.65142863834028,161.74614054905857,775.751,18.35475928345977
8513,35.46788423616441,628.4658508300781,884.9819091796875,780.396,115.93338234080444,163.2530167010841,780.396,19.702856983653646
8514,35.472050556408284,634.9664001464844,893.529425048828,785.158,117.13254164011845,164.82978085463728,785.158,21.159404956970548
8515,35.47621687665217,641.8583129882812,902.6470336914062,790.498,118.40389594758354,166.51171028230263,790.498,27.016207105617923
8516,35.48038319689605,648.6226440429688,911.1798217773436,798.056,119.65171518455097,168.0857575949664,798.056,33.03350734877813
8517,35.48454951713993,654.9748046875,914.3636108398435,806.269,120.82350115783808,168.67307261643936,806.269,33.18778111830784
8518,35.488715837383815,662.4210083007812,913.2082214355468,813.901,122.19710573690284,168.4599374056973,813.901,32.46516815121072
8519,35.4928821576277,669.3195678710937,908.5561401367188,821.768,123.46968616941083,167.60176584524544,821.768,29.541125702385216
8520,35.49704847787158,675.8796081542969,900.1858520507812,828.004,124.67981979452216,166.05769498174828,828.004,23.633098717584744
8521,35.501214798115456,681.6484252929687,891.7961181640624,833.051,125.74399612503952,164.51003694250574,833.051,19.295127742650948
8522,35.50538111835934,687.0033874511719,884.6017211914061,837.216,126.73182843842224,163.18288324936418,837.216,18.11833081648342
8523,35.50954743860322,692.752685546875,876.7266662597656,841.701,127.79240408217449,161.73016827186962,841.701,20.220394822871867
8524,35.5137137588471,699.1179992675782,869.5260131835937,846.87,128.96661640942622,160.4018605124572,846.87,19.089173698536342
8525,35.517880079090986,704.2604553222657,863.7431213378906,850.815,129.91524762490346,159.33508781430993,850.815,11.57790762092759
8526,35.52204639933487,710.1957275390624,858.7808776855468,852.397,131.0101299996543,158.4197004629438,852.397,13.980057600084592
8527,35.52621271957875,715.2799743652344,853.7599853515625,857.49,131.94802333218,157.4934941625076,857.49,18.17041059843882
8528,35.53037903982263,720.8378173828124,850.2444396972655,861.072,132.9732811702885,156.8449798511288,861.072,11.050166363244898
8529,35.53454536006651,726.7961059570313,846.7369873046874,862.765,134.07240938299788,156.19795850743313,862.765,9.86922255048512
8530,35.53871168031039,732.4026184082031,843.9861938476562,865.784,135.10664529373463,155.69051838292458,865.784,11.78681402455436
8531,35.542878000554275,737.7178100585937,841.8352233886718,868.392,136.0871411233895,155.29372788063102,868.392,9.364440981865528
8532,35.54704432079816,743.1253784179687,839.8569213867188,870.255,137.08467772671236,154.92878960741368,870.255,8.917927564493766
8533,35.55121064104204,747.9387390136719,837.7782409667968,872.65,137.97260055266827,154.54533448161988,872.65,9.903080800867656
8534,35.55537696128592,752.94619140625,835.8418151855468,874.983,138.89632758097915,154.18812113394833,874.983,9.632666241155905
8535,35.5595432815298,757.0072021484375,834.101806640625,877.249,139.64546408607688,153.8671409635091,877.249,11.478801825389835
8536,35.56370960177368,760.8086059570312,833.7969604492187,880.463,140.34671078164735,153.81090584744547,880.463,10.205360069147446
8537,35.56787592201756,764.9393798828124,833.0421325683593,882.121,141.1087165330633,153.67166240375226,882.121,7.92893106713268
8538,35.572042242261446,769.2647338867187,832.0522583007812,884.249,141.90661656029926,153.48905984582348,884.249,8.04829987694643
8539,35.57620856250533,773.3176513671874,831.070587158203,885.964,142.65426009771392,153.30797052210744,885.964,6.339890466595762
8540,35.58037488274921,777.3870483398437,830.49970703125,887.276,143.40494361457382,153.20266000453293,887.276,7.600168454689083
8541,35.584541202993094,781.207843017578,829.7649169921874,889.592,144.10976735262489,153.06711295066145,889.592,8.605892326020694
8542,35.58870752323697,785.553741455078,829.9646057128906,891.384,144.91145722090255,153.10394962010952,891.384,7.323676388970398
8543,35.59287384348085,789.7093444824218,829.5019226074219,893.089,145.67804320801596,153.01859825647043,893.089,10.78162249681168
8544,35.597040163724735,793.8140380859375,829.3567199707031,896.532,146.43523791048025,152.99181265980295,896.532,14.476015049467378
8545,35.60120648396862,797.8499999999999,829.3499999999999,900.0,147.17975364682124,152.9905730237403,900.0,7.2644893707445135
8546,35.6053728042125,801.3499999999999,828.8499999999999,900.0,147.82540024425668,152.89833779553524,900.0,0.0
8547,35.60953912445638,805.8499999999999,828.8499999999999,900.0,148.65551729810227,152.89833779553524,900.0,3.5287645337189133
8548,35.613705444700265,809.404052734375,828.8118774414062,901.685,149.31113502811812,152.89130530975194,901.685,9.709337699815704
8549,35.61787176494415,813.8558776855468,828.7775085449218,904.635,150.13236520871877,152.88496526373115,904.635,9.395081450004229
8550,35.622038085188024,817.8435180664062,829.0601318359375,906.17,150.86796704977536,152.93710091121693,906.17,6.410642224678213
8551,35.626204405431906,821.3629272460937,829.5544738769531,907.696,151.51719406744633,153.0282924131458,907.696,5.677357416710947
8552,35.63037072567579,826.2035705566406,829.8271118164063,908.881,152.41014974826157,153.07858605827144,908.881,6.123590180149222
8553,35.63453704591967,830.1762329101562,830.4767822265624,910.62,153.14298858577789,153.1984310553491,910.62,8.050848734025521
8554,35.638703366163554,834.6044921875,830.9300537109374,912.724,153.9598715957719,153.28204625294944,912.724,8.811512781448528
8555,35.64286968640744,838.9897399902343,831.7943725585938,914.826,154.7688202594138,153.44148754526051,914.826,8.325685840432243
8556,35.64703600665132,843.4522766113281,833.1256774902342,916.699,155.5920264266539,153.68707397362127,916.699,8.679757245353585
8557,35.651202326895195,847.9471679687499,834.1037231445312,918.97,156.42120108687143,153.86749450185937,918.97,7.199150937663944
8558,35.65536864713908,852.3791259765624,835.5523437499999,920.136,157.23876640336314,154.1347222061153,920.136,5.929704255209344
8559,35.65953496738296,857.0138000488281,837.06552734375,921.801,158.09372684478618,154.41385987428671,921.801,8.807236054954956
8560,35.66370128762684,861.7903015136719,839.4503784179688,924.341,158.97485025004957,154.85379444041803,924.341,8.740534302933384
8561,35.667867607870726,866.7421997070312,841.9923461914062,925.974,159.88832916987505,155.3227123957639,925.974,10.507759189641549
8562,35.67203392811461,872.0791076660155,844.4038696289062,929.358,160.87283101688772,155.76756722492323,929.358,13.348879886852046
8563,35.67620024835849,877.1643432617186,847.4457458496094,932.347,161.81090674818012,156.32870351969945,932.347,11.801236240951084
8564,35.680366568602366,882.5285339355469,850.6949645996093,934.992,162.80044145005218,156.92808838548828,934.992,12.715289149057073
8565,35.68453288884625,887.8570556640625,854.2193725585937,938.418,163.78339628530273,157.57823753025764,938.418,14.176631210917094
8566,35.68869920909013,893.8753662109375,859.0315979003906,941.76,164.89359677870266,158.46595093540728,941.76,13.786368432529116
8567,35.692865529334014,898.5999816894531,863.549981689453,945.0,165.7651487523868,159.29945925521176,945.0,14.124247803364824
8568,35.6970318495779,904.8833557128904,869.3224914550781,948.504,166.92424562628585,160.36431676630855,948.504,15.192354751943183
8569,35.70119816982178,910.2083251953125,875.7774291992187,952.253,167.9065451770782,161.5550620780691,952.253,15.540181856519212
8570,35.70536449006566,916.067333984375,882.3647338867186,955.923,168.98735920250755,162.77022518028485,955.923,18.717024584739875
8571,35.70953081030954,921.6310729980468,889.792919921875,961.189,170.01370467770644,164.14050604848947,961.189,21.186012148425107
8572,35.71369713055342,926.9154724121094,898.0098266601562,966.038,170.98852024947195,165.65628258477966,966.038,23.023346585079253
8573,35.7178634507973,932.5711303710935,906.3824768066406,972.181,172.03182205446538,167.20078917866397,972.181,27.390529539578665
8574,35.722029771041186,939.3001586914064,912.3807556152342,979.114,173.27312897991013,168.30729440816043,979.114,31.173912360938857
8575,35.72619609128507,946.4100219726562,914.4700073242188,987.064,174.5846887044159,168.69269962447245,987.064,37.99281617019915
8576,35.73036241152895,953.42001953125,914.2498229980469,997.253,175.87782615348357,168.65208212132916,997.253,35.54880580785539
8577,35.73452873177283,959.5264404296876,908.5441101074218,1004.036,177.0042804036507,167.5995466602504,1004.036,26.663649833692944
8578,35.73869505201671,965.1824951171874,900.8481567382812,1009.983,178.04765539333445,166.17987062973398,1009.983,21.99615718229597
8579,35.74286137226059,970.6931884765625,893.1077392578125,1014.538,179.06421551247465,164.75199228430697,1014.538,19.00089055789385
8580,35.747027692504474,976.0146423339844,885.5636840820312,1019.055,180.0458665343187,163.3603369828474,1019.055,17.1702678451893
