frame_index,timestamp,x,y,theta,x_mm,y_mm,theta_unwrapped,omega_rad_s,y_up_mm,y_physical_mm,y_physical_mm_interp,v_mm_s,v_m_s,omega_rad_s_energy,ep_j,ek_trans_j,ek_rot_j,e_total_j,ep_j_per_kg,ek_trans_j_per_kg,ek_rot_j_per_kg,e_total_j_per_kg
10815,45.05902697495183,486.5817504882812,836.3684814453125,4308.366,89.75995759341265,154.28527549926312,4308.366,11.61396656607758,18.88403367891894,26.047733519712658,26.047733519712658,271.4858474679506,0.27148584746795057,11.61396656607758,0.2555282658283812,0.036852282687695664,0.028100879041243313,0.3204814275573202,0.2555282658283812,0.036852282687695664,0.028100879041243313,0.3204814275573202
10816,45.06319332048812,492.7130279541016,835.2694213867187,4309.38,90.89099714590968,154.0825313886322,4309.38,7.010198035079156,19.08677778954987,26.05979367628533,26.05979367628533,263.8665609411446,0.2638665609411446,7.010198035079156,0.25564657596435914,0.034812780991453386,0.010238099268964098,0.3006974562247766,0.25564657596435914,0.034812780991453386,0.010238099268964098,0.3006974562247766
10817,45.0673596660244,498.5,834.0,,91.9585225204492,153.8483606460474,4311.713,9.772747539176637,19.32094853213465,26.073723234147817,26.073723234147817,260.9472392734389,0.26094723927343894,9.772747539176637,0.25578322492699007,0.0340467308422147,0.01989720718010063,0.3097271629493054,0.25578322492699007,0.0340467308422147,0.01989720718010063,0.3097271629493054
10818,45.07152601156069,504.5,834.0,,93.06534525890996,153.8483606460474,4314.046,9.772747539174816,19.32094853213465,26.073723234147817,26.073723234147817,265.65874780947996,0.26565874780947996,9.772747539174816,0.25578322492699007,0.03528728514385043,0.019897207180093215,0.3109677172509337,0.25578322492699007,0.03528728514385043,0.019897207180093215,0.3109677172509337
10819,45.075692357096976,510.5,833.5,,94.17216799737076,153.75612541784236,4316.379,9.772747539174816,19.413183760339706,26.079209811736714,26.079209811736714,254.592257145745,0.254592257145745,9.772747539174816,0.2558370482531372,0.032408608699282575,0.019897207180093215,0.30814286413251296,0.2558370482531372,0.032408608699282575,0.019897207180093215,0.30814286413251296
10820,45.07985870263327,516.0,833.0,,95.18675550762646,153.6638901896373,4318.712,9.77274753916572,19.50541898854476,26.084696389325615,26.084696389325615,254.58970279356342,0.2545897027935634,9.77274753916572,0.2558908715792843,0.032407958384257474,0.019897207180056182,0.30819603714359795,0.2558908715792843,0.032407958384257474,0.019897207180056182,0.30819603714359795
10821,45.08402504816956,522.0,833.0,,96.29357824608724,153.6638901896373,4321.045,9.772747539174816,19.50541898854476,26.084696389325615,26.084696389325615,254.58885133742297,0.254588851337423,9.772747539174816,0.2558908715792843,0.03240774161265423,0.019897207180093215,0.30819582037203175,0.2558908715792843,0.03240774161265423,0.019897207180093215,0.30819582037203175
10822,45.08819139370584,527.5,833.0,,97.30816575634294,153.6638901896373,4323.378,9.772747539172997,19.50541898854476,26.084696389325615,26.084696389325615,262.87418380211676,0.26287418380211675,9.772747539172997,0.2558908715792843,0.03455141825481453,0.019897207180085807,0.3103394970141846,0.2558908715792843,0.03455141825481453,0.019897207180085807,0.3103394970141846
10823,45.09235773924213,533.8742492675781,833.2074340820311,4325.711,98.484026428005,153.70215564942458,4325.711,7.257772253749863,19.46715352875748,26.082420182954323,26.082420182954323,276.6687145753456,0.2766687145753456,7.257772253749863,0.25586854199478193,0.03827278881238702,0.01097401210152112,0.3051153429086901,0.25586854199478193,0.03827278881238702,0.01097401210152112,0.3051153429086901
10824,45.096524084778416,539.9972961425781,833.7056762695312,4326.843,99.61354767965686,153.7940666131555,4326.843,9.00113125806456,19.375242565026554,26.076952894114758,26.076952894114758,261.3948225842896,0.2613948225842896,9.00113125806456,0.2558149078912658,0.03416362663693612,0.016879242484355607,0.30685777701255756,0.2558149078912658,0.03416362663693612,0.016879242484355607,0.30685777701255756
10825,45.10069043031471,545.6815368652344,834.1879150390624,4330.008,100.66212216011031,153.88302541906958,4330.008,11.3566813807156,19.28628375911248,26.07166121326394,26.07166121326394,264.05503014399466,0.2640550301439947,11.3566813807156,0.25576299650211926,0.03486252947217297,0.026869627496477585,0.31749515347076984,0.25576299650211926,0.03486252947217297,0.026869627496477585,0.31749515347076984
10826,45.10485677585099,551.9245483398437,835.227081298828,4332.265,101.81377333620516,154.07472089329454,4332.265,9.0374712274388,19.09458828488752,26.06025828064,26.06025828064,277.2945422293905,0.27729454222939054,9.0374712274388,0.2556511337330784,0.038446131575103626,0.017015809622246705,0.3111130749304287,0.2556511337330784,0.038446131575103626,0.017015809622246705,0.3111130749304287
10827,45.10902312138728,558.2061584472656,836.8675231933594,4334.323,102.97254481971176,154.37733395829306,4334.323,11.986265232570076,18.791975219888997,26.04225745717114,26.04225745717114,269.43654280354076,0.26943654280354074,11.986265232570076,0.2554745456548489,0.03629802529896212,0.02993136546364963,0.32170393641746065,0.2554745456548489,0.03629802529896212,0.02993136546364963,0.32170393641746065
10828,45.11318946692357,564.0941345214843,837.974053955078,4337.987,104.0587024534548,154.58145619293913,4337.987,12.483225424897682,18.587852985242932,26.030115323413792,26.030115323413792,273.0101468451554,0.2730101468451554,12.483225424897682,0.2553554313226893,0.03726727014020666,0.03246477437683582,0.32508747583973174,0.2553554313226893,0.03726727014020666,0.03246477437683582,0.32508747583973174
10829,45.117355812459856,570.5369140624999,839.935400390625,4340.283,105.2472049359358,154.94326666508286,4340.283,10.270057869052836,18.226042513099202,26.008593164619107,26.008593164619107,283.0493510749713,0.2830493510749713,10.270057869052836,0.2551442989449135,0.040058467571981185,0.021973768465352938,0.31717653498224757,0.2551442989449135,0.040058467571981185,0.021973768465352938,0.31717653498224757
10830,45.12152215799615,576.8780334472656,841.4651733398437,4342.891,106.41695412299462,155.2254645792291,4342.891,8.912671872418287,17.94384459895295,25.991806728660528,25.991806728660528,283.14786992982295,0.28314786992982294,8.912671872418287,0.25497962400815977,0.040086358122897965,0.01654910831362419,0.31161509044468194,0.25497962400815977,0.040086358122897965,0.01654910831362419,0.31161509044468194
10831,45.12568850353243,583.3245849609375,844.0699279785156,4344.538,107.60615242299308,155.70596485626132,4344.538,9.960505450588244,17.463344321920744,25.963224351810286,25.963224351810286,276.91334637404555,0.2769133463740455,9.960505450588244,0.2546992308912589,0.038340500700036056,0.020669097673166277,0.3137088292644612,0.2546992308912589,0.038340500700036056,0.020669097673166277,0.3137088292644612
10832,45.12985484906872,589.3825378417969,846.7241760253905,4347.646,108.72366575583628,156.19559520489403,4347.646,13.459685445539437,16.973713973288028,25.934098876111552,25.934098876111552,285.24056381605214,0.2852405638160521,13.459685445539437,0.25441350997465434,0.04068108962304965,0.037742319227680454,0.33283691882538446,0.25441350997465434,0.04068108962304965,0.037742319227680454,0.33283691882538446
10833,45.134021194605005,596.2044128417969,849.9426696777343,4350.964,109.98210015065912,156.789312197895,4350.964,13.54862723342194,16.379996980287075,25.898781845825617,25.898781845825617,293.6391938175252,0.29363919381752523,13.54862723342194,0.2540670499075493,0.043111988072903076,0.03824277081462972,0.3354218087950821,0.2540670499075493,0.043111988072903076,0.03824277081462972,0.3354218087950821
10834,45.138187540141296,602.6399780273437,853.7028930664062,4354.114,111.16927179769408,157.48296232260734,4354.114,13.64060925398735,15.686346855574726,25.857520331078522,25.857520331078522,280.5858390004362,0.28058583900043615,13.64060925398735,0.2536622744478803,0.03936420652378934,0.038763796004159454,0.33179027697582913,0.2536622744478803,0.03936420652378934,0.038763796004159454,0.33179027697582913
10835,45.14235388567759,608.8700317382812,857.830352783203,4357.476,112.31853264921034,158.24435670037926,4357.476,13.587035639684473,14.924952477802805,25.81222907511599,25.81222907511599,284.73951041781277,0.28473951041781276,13.587035639684473,0.2532179672268879,0.04053829439648785,0.03845990364042835,0.3322161652638041,0.2532179672268879,0.04053829439648785,0.03845990364042835,0.3322161652638041
10836,45.14652023121387,615.4911743164062,862.5352844238281,4360.601,113.53993784255358,159.11227758750385,4360.601,12.516378343501856,14.057031590678207,25.760601130122463,25.760601130122463,291.4309645045498,0.2914309645045498,12.516378343501856,0.25271149708650137,0.04246600353602609,0.03263744309118381,0.3278149437137113,0.25271149708650137,0.04246600353602609,0.03263744309118381,0.3278149437137113
10837,45.15068657675016,622.0177246093749,868.9062683105468,4363.452,114.7438935538812,160.2875358928684,4363.452,15.873634203589972,12.88177328531367,25.690691335298233,25.690691335298233,263.33707505122754,0.26333707505122755,15.873634203589972,0.25202568199927566,0.03467320754826793,0.05249422142278781,0.3391931109703314,0.25202568199927566,0.03467320754826793,0.05249422142278781,0.3391931109703314
10838,45.154852922286445,627.3615356445313,875.4423034667968,4368.18,115.72966881450596,161.49324128125448,4368.18,20.27170433979336,11.676067896927577,25.61897040728114,25.61897040728114,249.87307699646053,0.24987307699646052,20.27170433979336,0.251322099695428,0.031218277303839546,0.0856129160083327,0.36815329300760025,0.251322099695428,0.031218277303839546,0.0856129160083327,0.36815329300760025
10839,45.159019267822735,633.2719787597656,883.3459838867186,4373.13,116.81997095355936,162.95123681563726,4373.13,19.84117383119883,10.218072362544802,25.53224209555759,25.53224209555759,294.258458505299,0.294258458505299,19.84117383119883,0.25047129495742,0.04329402020095739,0.08201503729163528,0.3757803524500127,0.25047129495742,0.04329402020095739,0.08201503729163528,0.3757803524500127
10840,45.16318561335902,640.618896484375,891.5429992675781,4377.653,118.17526021942572,164.46334398414527,4377.653,14.24574739774107,8.705965194036793,25.4422949737886,25.4422949737886,298.1456231655425,0.2981456231655425,14.24574739774107,0.24958891369286618,0.044445406306384834,0.04227944144171802,0.33631376144096903,0.24958891369286618,0.044445406306384834,0.04227944144171802,0.33631376144096903
10841,45.16735195889531,646.7048828124999,899.5629760742186,4379.931,119.29794489508072,165.94279276606488,4379.931,12.789559830949656,7.226516412117178,25.354290523766966,25.354290523766966,273.50803821060566,0.27350803821060565,12.789559830949656,0.24872559003815395,0.037403323482907064,0.034077675139466884,0.32020658866052787,0.24872559003815395,0.037403323482907064,0.034077675139466884,0.32020658866052787
10842,45.1715183044316,652.9368164062499,907.5346862792968,4383.759,120.4475525294374,167.41333778596493,4383.759,24.36726932494821,5.755971392217134,25.266815710654186,25.266815710654186,283.4872844483641,0.28348728444836413,24.36726932494821,0.24786746212151758,0.04018252022195386,0.12370079465720044,0.41175077700067186,0.24786746212151758,0.04018252022195386,0.12370079465720044,0.41175077700067186
10843,45.17568464996789,659.4749999999999,915.525,4391.565,121.65365424106967,168.88731460488313,4391.565,43.00280911621849,4.281994573298931,25.1791367582776,25.1791367582776,309.2678162352432,0.3092678162352432,43.00280911621849,0.24700733159870328,0.047823291079458076,0.3852586649762342,0.6800892876543956,0.24700733159870328,0.047823291079458076,0.3852586649762342,0.6800892876543956
